OrderID,CustomerID,OrderDate,Month,Quarter,Category,SubCategory,City,Channel,PaymentMethod,Quantity,UnitPrice,DiscountPct,DiscountAmt,Revenue,Cost,Profit,ProfitMarginPct,IsReturned,ReturnReason,CustomerRating,DeliveryDays
ORD14163,CUST1505,2024-11-02,November,Q4,Home & Kitchen,Cookware,Pune,Email,UPI,2,8794.55,15,2638.36,14950.73,10512.93,4437.8,29.68,0,,4,7
ORD14164,CUST3751,2024-11-02,November,Q4,Fashion,Womens Clothing,Delhi,Organic Search,Credit Card,1,3659.93,10,365.99,3293.94,2170.64,1123.3,34.1,1,Size Issue,4,5
ORD14165,CUST3283,2024-11-02,November,Q4,Home & Kitchen,Furniture,Ahmedabad,Paid Ads,COD,1,8207.75,0,0.0,8207.75,3922.64,4285.11,52.21,1,Changed Mind,3,7
ORD14166,CUST3845,2024-11-02,November,Q4,Fashion,Footwear,Pune,Paid Ads,UPI,1,3906.16,5,195.31,3710.85,1953.33,1757.52,47.36,0,,4,7
ORD14167,CUST1952,2024-11-03,November,Q4,Fashion,Footwear,Kolkata,Paid Ads,Credit Card,3,3394.39,0,0.0,10183.17,5225.59,4957.58,48.68,0,,4,11
ORD14168,CUST3062,2024-11-03,November,Q4,Electronics,Tablet,Mumbai,Direct,Debit Card,2,26192.12,15,7857.64,44526.6,29966.35,14560.26,32.7,0,,2,2
ORD14169,CUST2328,2024-11-03,November,Q4,Fashion,Accessories,Delhi,Organic Search,Credit Card,5,1109.64,5,277.41,5270.79,3511.12,1759.67,33.39,0,,5,4
ORD14170,CUST2037,2024-11-03,November,Q4,Electronics,Camera,Delhi,Paid Ads,UPI,2,62264.2,15,18679.26,105849.14,70381.13,35468.01,33.51,0,,4,10
ORD14171,CUST2482,2024-11-03,November,Q4,Electronics,Tablet,Delhi,Email,UPI,1,26971.94,5,1348.6,25623.34,12987.4,12635.94,49.31,0,,4,4
ORD14172,CUST2099,2024-11-03,November,Q4,Toys,Board Games,Kolkata,Organic Search,COD,1,1991.12,10,199.11,1792.01,1114.7,677.3,37.8,0,,4,7
ORD14173,CUST1193,2024-11-03,November,Q4,Fashion,Womens Clothing,Mumbai,Social Media,Credit Card,1,2319.07,10,231.91,2087.16,1137.87,949.29,45.48,0,,5,8
ORD14174,CUST1128,2024-11-04,November,Q4,Home & Kitchen,Furniture,Mumbai,Email,UPI,1,6154.35,20,1230.87,4923.48,3925.16,998.32,20.28,0,,1,11
ORD14175,CUST3768,2024-11-04,November,Q4,Books,Fiction,Delhi,Referral,Credit Card,2,468.8,0,0.0,937.6,460.95,476.65,50.84,0,,4,1
ORD14176,CUST2758,2024-11-04,November,Q4,Toys,Action Figures,Mumbai,Direct,Debit Card,4,1626.35,5,325.27,6180.13,3712.2,2467.93,39.93,0,,4,7
ORD14177,CUST2042,2024-11-04,November,Q4,Home & Kitchen,Furniture,Delhi,Paid Ads,UPI,2,5365.51,0,0.0,10731.02,6689.22,4041.8,37.66,0,,5,11
ORD14178,CUST2251,2024-11-04,November,Q4,Sports,Outdoor,Pune,Social Media,Credit Card,3,5098.99,0,0.0,15296.97,7756.32,7540.65,49.3,0,,4,6
ORD14179,CUST3673,2024-11-04,November,Q4,Fashion,Accessories,Hyderabad,Organic Search,UPI,3,2249.64,10,674.89,6074.03,3165.29,2908.73,47.89,0,,3,10
ORD14180,CUST2504,2024-11-04,November,Q4,Fashion,Footwear,Mumbai,Organic Search,UPI,1,2739.27,0,0.0,2739.27,1618.43,1120.84,40.92,0,,4,1
ORD14181,CUST2168,2024-11-04,November,Q4,Fashion,Footwear,Bangalore,Organic Search,COD,1,4038.62,0,0.0,4038.62,1872.1,2166.52,53.64,0,,4,8
ORD14182,CUST3671,2024-11-04,November,Q4,Beauty,Haircare,Bangalore,Paid Ads,Debit Card,2,1004.14,20,401.66,1606.62,1198.83,407.8,25.38,1,Changed Mind,1,5
ORD14183,CUST2913,2024-11-04,November,Q4,Beauty,Haircare,Mumbai,Direct,COD,1,2115.35,10,211.54,1903.81,1350.39,553.43,29.07,0,,5,7
ORD14184,CUST2386,2024-11-04,November,Q4,Fashion,Accessories,Chennai,Paid Ads,Net Banking,1,748.02,0,0.0,748.02,398.19,349.83,46.77,0,,2,8
ORD14185,CUST1596,2024-11-04,November,Q4,Electronics,Headphones,Chennai,Social Media,COD,1,67344.29,0,0.0,67344.29,38526.82,28817.47,42.79,1,Changed Mind,1,7
ORD14186,CUST1806,2024-11-04,November,Q4,Beauty,Makeup,Chennai,Paid Ads,UPI,5,726.62,0,0.0,3633.1,2478.47,1154.63,31.78,1,Not as Described,1,11
ORD14187,CUST1314,2024-11-05,November,Q4,Electronics,Headphones,Chennai,Paid Ads,COD,1,11689.06,10,1168.91,10520.15,6636.78,3883.37,36.91,0,,4,10
ORD14188,CUST1456,2024-11-05,November,Q4,Home & Kitchen,Decor,Mumbai,Referral,UPI,2,13467.71,15,4040.31,22895.11,18831.59,4063.52,17.75,0,,4,1
ORD14189,CUST1573,2024-11-05,November,Q4,Beauty,Skincare,Ahmedabad,Paid Ads,Credit Card,3,2293.98,10,688.19,6193.75,3366.99,2826.75,45.64,0,,2,6
ORD14190,CUST1792,2024-11-05,November,Q4,Beauty,Haircare,Pune,Social Media,UPI,2,1799.57,0,0.0,3599.14,2257.5,1341.64,37.28,0,,5,11
ORD14191,CUST1631,2024-11-05,November,Q4,Sports,Fitness Equipment,Kolkata,Paid Ads,UPI,2,2146.91,10,429.38,3864.44,2632.78,1231.66,31.87,0,,3,11
ORD14192,CUST3920,2024-11-05,November,Q4,Books,Non-Fiction,Mumbai,Organic Search,Net Banking,2,353.87,5,35.39,672.35,472.82,199.53,29.68,0,,4,11
ORD14193,CUST2832,2024-11-05,November,Q4,Home & Kitchen,Cookware,Ahmedabad,Paid Ads,UPI,1,1480.98,10,148.1,1332.88,700.67,632.21,47.43,0,,3,1
ORD14194,CUST2169,2024-11-05,November,Q4,Beauty,Fragrance,Pune,Email,Debit Card,1,278.3,20,55.66,222.64,144.73,77.91,34.99,0,,5,4
ORD14195,CUST3200,2024-11-05,November,Q4,Home & Kitchen,Decor,Pune,Organic Search,UPI,4,14528.11,5,2905.62,55206.82,28070.91,27135.91,49.15,0,,5,4
ORD14196,CUST3518,2024-11-05,November,Q4,Electronics,Laptop,Mumbai,Organic Search,Net Banking,1,33867.6,0,0.0,33867.6,23140.84,10726.76,31.67,0,,5,8
ORD14197,CUST3994,2024-11-05,November,Q4,Electronics,Laptop,Chennai,Organic Search,Credit Card,2,31382.42,20,12552.97,50211.87,34938.6,15273.27,30.42,1,Size Issue,1,6
ORD14198,CUST3012,2024-11-05,November,Q4,Fashion,Womens Clothing,Ahmedabad,Email,Debit Card,1,2919.94,0,0.0,2919.94,1978.31,941.63,32.25,1,Damaged Product,4,7
ORD14199,CUST3794,2024-11-06,November,Q4,Fashion,Mens Clothing,Chennai,Email,UPI,1,4206.86,0,0.0,4206.86,2202.72,2004.14,47.64,0,,4,10
ORD14200,CUST3542,2024-11-06,November,Q4,Home & Kitchen,Decor,Hyderabad,Social Media,Credit Card,4,10515.15,15,6309.09,35751.51,20256.05,15495.46,43.34,0,,4,7
ORD14201,CUST1347,2024-11-06,November,Q4,Sports,Fitness Equipment,Ahmedabad,Paid Ads,Credit Card,2,4621.14,15,1386.34,7855.94,4844.2,3011.74,38.34,0,,4,7
ORD14202,CUST2846,2024-11-06,November,Q4,Electronics,Tablet,Bangalore,Direct,Debit Card,1,43128.11,20,8625.62,34502.49,25846.4,8656.09,25.09,0,,5,10
ORD14203,CUST2795,2024-11-06,November,Q4,Electronics,Tablet,Hyderabad,Email,COD,5,68691.56,0,0.0,343457.8,227131.44,116326.36,33.87,1,Damaged Product,1,2
ORD14204,CUST2630,2024-11-06,November,Q4,Toys,Educational,Bangalore,Email,Credit Card,2,1673.61,5,167.36,3179.86,1828.75,1351.11,42.49,0,,4,6
ORD14205,CUST1844,2024-11-06,November,Q4,Electronics,Camera,Ahmedabad,Email,Debit Card,1,56085.0,0,0.0,56085.0,38065.01,18019.99,32.13,0,,4,8
ORD14206,CUST1994,2024-11-06,November,Q4,Home & Kitchen,Decor,Mumbai,Social Media,UPI,2,1435.03,10,287.01,2583.05,1466.77,1116.29,43.22,0,,4,8
ORD14207,CUST3721,2024-11-06,November,Q4,Home & Kitchen,Decor,Bangalore,Paid Ads,Net Banking,1,3845.8,0,0.0,3845.8,2397.41,1448.39,37.66,1,Size Issue,3,4
ORD14208,CUST2202,2024-11-06,November,Q4,Home & Kitchen,Appliances,Chennai,Direct,Net Banking,2,7292.72,15,2187.82,12397.62,9246.12,3151.5,25.42,0,,3,7
ORD14209,CUST3642,2024-11-06,November,Q4,Electronics,Headphones,Pune,Referral,Debit Card,1,18927.9,0,0.0,18927.9,9813.94,9113.96,48.15,1,Not as Described,4,9
ORD14210,CUST3627,2024-11-06,November,Q4,Electronics,Laptop,Hyderabad,Organic Search,Net Banking,1,21617.54,0,0.0,21617.54,9873.65,11743.89,54.33,0,,5,8
ORD14211,CUST3779,2024-11-06,November,Q4,Electronics,Mobile,Kolkata,Organic Search,Credit Card,2,29023.29,5,2902.33,55144.25,31421.16,23723.1,43.02,0,,5,2
ORD14212,CUST1681,2024-11-06,November,Q4,Home & Kitchen,Appliances,Ahmedabad,Referral,UPI,3,10939.29,25,8204.47,24613.4,15138.85,9474.55,38.49,0,,3,11
ORD14213,CUST3004,2024-11-06,November,Q4,Home & Kitchen,Cookware,Mumbai,Organic Search,UPI,2,7832.91,20,3133.16,12532.66,10577.38,1955.28,15.6,0,,2,8
ORD14214,CUST1695,2024-11-07,November,Q4,Fashion,Accessories,Bangalore,Direct,Credit Card,1,3070.15,30,921.04,2149.1,2113.43,35.67,1.66,0,,4,3
ORD14215,CUST1125,2024-11-07,November,Q4,Beauty,Haircare,Mumbai,Paid Ads,UPI,3,1916.45,5,287.47,5461.88,3644.2,1817.69,33.28,0,,4,4
ORD14216,CUST1784,2024-11-07,November,Q4,Sports,Fitness Equipment,Delhi,Organic Search,Credit Card,2,929.72,0,0.0,1859.44,1174.55,684.89,36.83,0,,5,3
ORD14217,CUST3273,2024-11-07,November,Q4,Electronics,Laptop,Bangalore,Organic Search,COD,2,33611.65,5,3361.16,63862.14,34298.89,29563.25,46.29,0,,4,8
ORD14218,CUST3207,2024-11-07,November,Q4,Home & Kitchen,Furniture,Kolkata,Organic Search,Debit Card,1,13584.55,15,2037.68,11546.87,6364.11,5182.76,44.88,0,,4,4
ORD14219,CUST2554,2024-11-07,November,Q4,Beauty,Fragrance,Pune,Organic Search,UPI,3,525.73,0,0.0,1577.19,1026.0,551.19,34.95,0,,4,11
ORD14220,CUST3806,2024-11-07,November,Q4,Fashion,Womens Clothing,Mumbai,Paid Ads,Credit Card,4,1806.99,0,0.0,7227.96,4262.98,2964.98,41.02,1,Size Issue,2,1
ORD14221,CUST1695,2024-11-07,November,Q4,Fashion,Womens Clothing,Mumbai,Email,Credit Card,2,4569.78,0,0.0,9139.56,5670.25,3469.31,37.96,0,,4,9
ORD14222,CUST1298,2024-11-07,November,Q4,Home & Kitchen,Appliances,Hyderabad,Referral,Net Banking,4,10166.24,10,4066.5,36598.46,26225.25,10373.21,28.34,0,,4,9
ORD14223,CUST2944,2024-11-07,November,Q4,Books,Academic,Bangalore,Paid Ads,UPI,1,744.91,0,0.0,744.91,411.46,333.45,44.76,0,,5,1
ORD14224,CUST2448,2024-11-07,November,Q4,Sports,Sportswear,Delhi,Social Media,Net Banking,3,3642.13,0,0.0,10926.39,5311.72,5614.67,51.39,0,,3,8
ORD14225,CUST3925,2024-11-07,November,Q4,Home & Kitchen,Appliances,Kolkata,Social Media,Debit Card,1,3314.22,5,165.71,3148.51,2150.13,998.38,31.71,0,,4,2
ORD14226,CUST1051,2024-11-07,November,Q4,Beauty,Haircare,Kolkata,Social Media,Credit Card,1,1291.76,5,64.59,1227.17,727.83,499.34,40.69,0,,5,7
ORD14227,CUST3683,2024-11-07,November,Q4,Fashion,Accessories,Bangalore,Social Media,UPI,2,1527.67,10,305.53,2749.81,2006.54,743.27,27.03,1,Size Issue,4,1
ORD14228,CUST3223,2024-11-08,November,Q4,Beauty,Haircare,Kolkata,Organic Search,UPI,2,2769.23,15,830.77,4707.69,3098.35,1609.34,34.19,0,,5,6
ORD14229,CUST1248,2024-11-08,November,Q4,Home & Kitchen,Cookware,Bangalore,Organic Search,Credit Card,1,6507.81,0,0.0,6507.81,3281.59,3226.22,49.57,0,,4,10
ORD14230,CUST1275,2024-11-08,November,Q4,Electronics,Headphones,Chennai,Organic Search,UPI,1,16694.67,15,2504.2,14190.47,8226.32,5964.15,42.03,0,,5,11
ORD14231,CUST3485,2024-11-08,November,Q4,Beauty,Skincare,Bangalore,Organic Search,Debit Card,1,1876.5,0,0.0,1876.5,1193.42,683.08,36.4,0,,4,11
ORD14232,CUST2585,2024-11-08,November,Q4,Home & Kitchen,Cookware,Mumbai,Email,Credit Card,1,9629.05,5,481.45,9147.6,5716.98,3430.62,37.5,0,,2,10
ORD14233,CUST2011,2024-11-08,November,Q4,Fashion,Footwear,Kolkata,Organic Search,Debit Card,1,1661.83,10,166.18,1495.65,915.92,579.73,38.76,0,,5,8
ORD14234,CUST1170,2024-11-08,November,Q4,Books,Fiction,Bangalore,Direct,UPI,1,749.42,25,187.36,562.06,429.44,132.63,23.6,0,,5,11
ORD14235,CUST2044,2024-11-08,November,Q4,Electronics,Camera,Chennai,Referral,UPI,1,56029.68,10,5602.97,50426.71,32912.37,17514.34,34.73,0,,4,6
ORD14236,CUST2347,2024-11-08,November,Q4,Fashion,Mens Clothing,Delhi,Referral,UPI,4,3695.78,0,0.0,14783.12,7537.23,7245.89,49.01,0,,4,9
ORD14237,CUST3927,2024-11-08,November,Q4,Electronics,Laptop,Mumbai,Referral,UPI,2,72656.59,10,14531.32,130781.86,79129.04,51652.82,39.5,0,,5,11
ORD14238,CUST3602,2024-11-08,November,Q4,Sports,Outdoor,Mumbai,Organic Search,Credit Card,1,3442.52,5,172.13,3270.39,1800.79,1469.6,44.94,0,,3,1
ORD14239,CUST1796,2024-11-08,November,Q4,Beauty,Fragrance,Bangalore,Social Media,COD,4,2832.76,10,1133.1,10197.94,6199.28,3998.66,39.21,0,,4,9
ORD14240,CUST1135,2024-11-08,November,Q4,Fashion,Womens Clothing,Chennai,Organic Search,Net Banking,2,3440.01,0,0.0,6880.02,3956.98,2923.04,42.49,0,,1,3
ORD14241,CUST2583,2024-11-08,November,Q4,Beauty,Makeup,Delhi,Email,UPI,1,2758.46,10,275.85,2482.61,1360.86,1121.76,45.18,1,Size Issue,3,2
ORD14242,CUST3493,2024-11-09,November,Q4,Fashion,Mens Clothing,Chennai,Direct,Credit Card,1,2341.42,0,0.0,2341.42,1283.99,1057.43,45.16,0,,4,8
ORD14243,CUST1940,2024-11-09,November,Q4,Sports,Fitness Equipment,Chennai,Direct,UPI,1,597.16,15,89.57,507.59,326.27,181.31,35.72,0,,5,10
ORD14244,CUST2331,2024-11-09,November,Q4,Home & Kitchen,Furniture,Chennai,Paid Ads,UPI,1,12494.48,10,1249.45,11245.03,6515.88,4729.15,42.06,0,,5,5
ORD14245,CUST3945,2024-11-09,November,Q4,Fashion,Womens Clothing,Bangalore,Email,Net Banking,1,2197.09,0,0.0,2197.09,1537.14,659.95,30.04,0,,5,1
ORD14246,CUST3233,2024-11-09,November,Q4,Toys,Educational,Kolkata,Organic Search,Net Banking,1,2575.11,20,515.02,2060.09,1206.2,853.89,41.45,0,,1,1
ORD14247,CUST3060,2024-11-09,November,Q4,Fashion,Womens Clothing,Bangalore,Organic Search,COD,1,1352.73,10,135.27,1217.46,826.16,391.29,32.14,0,,4,2
ORD14248,CUST1593,2024-11-09,November,Q4,Electronics,Laptop,Bangalore,Email,Credit Card,2,63441.9,5,6344.19,120539.61,62631.07,57908.54,48.04,0,,3,7
ORD14249,CUST2092,2024-11-09,November,Q4,Home & Kitchen,Decor,Mumbai,Paid Ads,Net Banking,1,4398.64,0,0.0,4398.64,2902.58,1496.06,34.01,0,,1,2
ORD14250,CUST3556,2024-11-09,November,Q4,Toys,Board Games,Delhi,Referral,UPI,2,328.16,10,65.63,590.69,445.35,145.34,24.61,0,,3,9
ORD14251,CUST1939,2024-11-09,November,Q4,Fashion,Footwear,Mumbai,Organic Search,COD,2,3616.35,5,361.64,6871.06,3980.66,2890.41,42.07,0,,3,6
ORD14252,CUST2355,2024-11-10,November,Q4,Electronics,Camera,Hyderabad,Direct,Debit Card,4,8134.95,25,8134.95,24404.85,21341.87,3062.98,12.55,0,,4,4
ORD14253,CUST1940,2024-11-10,November,Q4,Fashion,Womens Clothing,Delhi,Paid Ads,Debit Card,1,3952.07,0,0.0,3952.07,2025.35,1926.72,48.75,1,Not as Described,3,4
ORD14254,CUST2251,2024-11-10,November,Q4,Home & Kitchen,Furniture,Delhi,Direct,UPI,3,2630.21,0,0.0,7890.63,3827.09,4063.54,51.5,0,,4,3
ORD14255,CUST1048,2024-11-10,November,Q4,Electronics,Laptop,Pune,Email,Credit Card,3,56712.45,25,42534.34,127603.01,89997.48,37605.53,29.47,0,,5,9
ORD14256,CUST1146,2024-11-10,November,Q4,Beauty,Skincare,Delhi,Direct,Debit Card,2,397.47,30,238.48,556.46,425.63,130.83,23.51,1,Size Issue,5,2
ORD14257,CUST3867,2024-11-10,November,Q4,Toys,Board Games,Delhi,Paid Ads,COD,2,608.83,0,0.0,1217.66,668.91,548.75,45.07,0,,5,9
ORD14258,CUST3598,2024-11-10,November,Q4,Home & Kitchen,Decor,Mumbai,Referral,Credit Card,1,3056.72,15,458.51,2598.21,1660.53,937.68,36.09,1,Late Delivery,5,3
ORD14259,CUST1425,2024-11-10,November,Q4,Fashion,Mens Clothing,Pune,Organic Search,Credit Card,4,4060.36,0,0.0,16241.44,8978.04,7263.4,44.72,0,,4,4
ORD14260,CUST3108,2024-11-10,November,Q4,Fashion,Mens Clothing,Mumbai,Organic Search,Credit Card,1,799.25,15,119.89,679.36,501.54,177.83,26.18,0,,5,9
ORD14261,CUST1283,2024-11-10,November,Q4,Electronics,Laptop,Bangalore,Paid Ads,Debit Card,2,45270.48,20,18108.19,72432.77,46302.2,26130.57,36.08,0,,5,3
ORD14262,CUST3929,2024-11-10,November,Q4,Books,Children,Bangalore,Direct,Net Banking,1,258.79,0,0.0,258.79,117.66,141.13,54.54,0,,3,6
ORD14263,CUST2623,2024-11-10,November,Q4,Fashion,Mens Clothing,Chennai,Paid Ads,Credit Card,1,3830.42,0,0.0,3830.42,2192.61,1637.81,42.76,0,,5,5
ORD14264,CUST2804,2024-11-10,November,Q4,Fashion,Footwear,Hyderabad,Direct,Credit Card,2,4798.93,0,0.0,9597.86,5394.7,4203.16,43.79,0,,4,6
ORD14265,CUST2942,2024-11-10,November,Q4,Beauty,Haircare,Pune,Email,COD,3,2202.07,0,0.0,6606.21,3071.99,3534.22,53.5,0,,1,5
ORD14266,CUST3069,2024-11-10,November,Q4,Fashion,Footwear,Mumbai,Organic Search,COD,1,3627.59,0,0.0,3627.59,1753.76,1873.83,51.65,0,,4,11
ORD14267,CUST2173,2024-11-10,November,Q4,Beauty,Fragrance,Delhi,Referral,Credit Card,5,997.46,20,997.46,3989.84,2880.07,1109.77,27.81,0,,4,3
ORD14268,CUST3106,2024-11-11,November,Q4,Electronics,Laptop,Delhi,Organic Search,UPI,2,26482.92,0,0.0,52965.84,26943.07,26022.77,49.13,0,,4,2
ORD14269,CUST1274,2024-11-11,November,Q4,Sports,Outdoor,Mumbai,Direct,UPI,1,8627.33,10,862.73,7764.6,5775.13,1989.47,25.62,0,,3,10
ORD14270,CUST2740,2024-11-11,November,Q4,Toys,Educational,Delhi,Paid Ads,UPI,1,1006.05,15,150.91,855.14,496.31,358.83,41.96,1,Late Delivery,4,9
ORD14271,CUST2414,2024-11-11,November,Q4,Beauty,Haircare,Delhi,Social Media,UPI,2,2330.77,10,466.15,4195.39,2121.14,2074.24,49.44,0,,4,4
ORD14272,CUST1705,2024-11-11,November,Q4,Toys,Dolls,Bangalore,Paid Ads,Net Banking,1,1366.25,5,68.31,1297.94,767.68,530.25,40.85,0,,5,10
ORD14273,CUST2142,2024-11-11,November,Q4,Electronics,Mobile,Chennai,Organic Search,Credit Card,1,71419.97,0,0.0,71419.97,49746.92,21673.05,30.35,0,,5,6
ORD14274,CUST2040,2024-11-11,November,Q4,Home & Kitchen,Cookware,Bangalore,Paid Ads,Credit Card,1,3670.19,10,367.02,3303.17,2233.19,1069.98,32.39,0,,5,9
ORD14275,CUST2041,2024-11-11,November,Q4,Home & Kitchen,Furniture,Chennai,Organic Search,Debit Card,1,2028.34,0,0.0,2028.34,1092.28,936.06,46.15,0,,3,5
ORD14276,CUST3744,2024-11-11,November,Q4,Home & Kitchen,Furniture,Delhi,Organic Search,Debit Card,2,12819.65,15,3845.9,21793.4,11645.81,10147.6,46.56,0,,4,7
ORD14277,CUST2472,2024-11-11,November,Q4,Fashion,Womens Clothing,Delhi,Organic Search,Net Banking,1,1403.55,0,0.0,1403.55,801.76,601.79,42.88,0,,4,5
ORD14278,CUST2071,2024-11-11,November,Q4,Fashion,Womens Clothing,Hyderabad,Paid Ads,UPI,1,2832.02,15,424.8,2407.22,1420.59,986.63,40.99,0,,4,9
ORD14279,CUST2072,2024-11-11,November,Q4,Electronics,Camera,Mumbai,Email,Credit Card,1,7677.14,10,767.71,6909.43,4697.94,2211.49,32.01,0,,1,2
ORD14280,CUST2751,2024-11-11,November,Q4,Fashion,Accessories,Mumbai,Social Media,Debit Card,1,2654.69,10,265.47,2389.22,1581.54,807.68,33.81,0,,4,3
ORD14281,CUST1219,2024-11-12,November,Q4,Electronics,Headphones,Bangalore,Direct,Debit Card,1,13355.5,0,0.0,13355.5,6895.49,6460.01,48.37,1,Not as Described,4,5
ORD14282,CUST3177,2024-11-12,November,Q4,Beauty,Makeup,Ahmedabad,Social Media,Net Banking,2,306.49,0,0.0,612.98,286.4,326.58,53.28,1,Damaged Product,4,2
ORD14283,CUST1861,2024-11-12,November,Q4,Fashion,Accessories,Chennai,Social Media,UPI,2,2246.29,20,898.52,3594.06,2869.66,724.41,20.16,0,,1,6
ORD14284,CUST3191,2024-11-12,November,Q4,Electronics,Laptop,Mumbai,Social Media,UPI,1,11270.6,0,0.0,11270.6,6721.4,4549.2,40.36,0,,4,10
ORD14285,CUST2481,2024-11-12,November,Q4,Home & Kitchen,Cookware,Pune,Paid Ads,UPI,1,10649.36,0,0.0,10649.36,7034.24,3615.12,33.95,0,,5,3
ORD14286,CUST3819,2024-11-12,November,Q4,Home & Kitchen,Furniture,Chennai,Social Media,UPI,1,1757.09,10,175.71,1581.38,904.81,676.57,42.78,1,Size Issue,4,5
ORD14287,CUST1270,2024-11-12,November,Q4,Books,Academic,Hyderabad,Organic Search,UPI,1,433.37,20,86.67,346.7,265.75,80.95,23.35,0,,5,5
ORD14288,CUST2946,2024-11-12,November,Q4,Home & Kitchen,Furniture,Pune,Direct,Credit Card,2,6066.81,5,606.68,11526.94,5820.14,5706.8,49.51,0,,4,10
ORD14289,CUST3468,2024-11-12,November,Q4,Fashion,Footwear,Bangalore,Email,COD,1,3822.56,15,573.38,3249.18,1999.02,1250.16,38.48,0,,5,8
ORD14290,CUST3537,2024-11-12,November,Q4,Sports,Fitness Equipment,Delhi,Organic Search,UPI,1,4699.23,10,469.92,4229.31,2885.96,1343.35,31.76,0,,1,9
ORD14291,CUST1890,2024-11-12,November,Q4,Home & Kitchen,Cookware,Bangalore,Email,UPI,2,11721.6,0,0.0,23443.2,15388.01,8055.19,34.36,0,,3,4
ORD14292,CUST2844,2024-11-12,November,Q4,Electronics,Headphones,Hyderabad,Organic Search,Net Banking,1,54715.76,10,5471.58,49244.18,29012.01,20232.17,41.09,0,,4,10
ORD14293,CUST3885,2024-11-12,November,Q4,Home & Kitchen,Furniture,Bangalore,Organic Search,COD,2,7951.39,20,3180.56,12722.22,10332.25,2389.97,18.79,0,,5,1
ORD14294,CUST3262,2024-11-13,November,Q4,Books,Children,Hyderabad,Organic Search,COD,1,783.43,30,235.03,548.4,485.29,63.11,11.51,0,,4,5
ORD14295,CUST1438,2024-11-13,November,Q4,Fashion,Womens Clothing,Ahmedabad,Email,Net Banking,1,3958.47,0,0.0,3958.47,2126.37,1832.1,46.28,1,Wrong Item,4,4
ORD14296,CUST1063,2024-11-13,November,Q4,Fashion,Mens Clothing,Kolkata,Email,Credit Card,2,3762.1,15,1128.63,6395.57,5034.44,1361.13,21.28,0,,3,5
ORD14297,CUST3628,2024-11-13,November,Q4,Electronics,Tablet,Kolkata,Email,UPI,2,8281.84,5,828.18,15735.5,9562.33,6173.16,39.23,0,,4,11
ORD14298,CUST3810,2024-11-13,November,Q4,Electronics,Camera,Pune,Organic Search,UPI,1,6065.84,0,0.0,6065.84,3712.67,2353.17,38.79,0,,4,9
ORD14299,CUST3666,2024-11-13,November,Q4,Fashion,Mens Clothing,Ahmedabad,Social Media,Debit Card,2,1187.2,10,237.44,2136.96,1362.69,774.27,36.23,0,,5,8
ORD14300,CUST3973,2024-11-13,November,Q4,Home & Kitchen,Furniture,Mumbai,Email,COD,3,13004.72,0,0.0,39014.16,21971.99,17042.17,43.68,0,,4,11
ORD14301,CUST3742,2024-11-13,November,Q4,Electronics,Camera,Delhi,Organic Search,UPI,5,23810.16,5,5952.54,113098.26,78810.97,34287.29,30.32,0,,4,11
ORD14302,CUST2312,2024-11-13,November,Q4,Toys,Dolls,Bangalore,Social Media,UPI,2,773.93,0,0.0,1547.86,810.58,737.28,47.63,0,,2,11
ORD14303,CUST1986,2024-11-13,November,Q4,Sports,Sportswear,Pune,Organic Search,Net Banking,3,4889.34,5,733.4,13934.62,6734.93,7199.69,51.67,0,,1,8
ORD14304,CUST3636,2024-11-13,November,Q4,Home & Kitchen,Decor,Bangalore,Organic Search,Debit Card,1,13602.19,10,1360.22,12241.97,9112.73,3129.24,25.56,0,,4,8
ORD14305,CUST3440,2024-11-13,November,Q4,Sports,Outdoor,Chennai,Paid Ads,UPI,1,1036.07,5,51.8,984.27,679.93,304.34,30.92,0,,4,1
ORD14306,CUST1505,2024-11-13,November,Q4,Electronics,Camera,Mumbai,Social Media,UPI,1,33502.58,10,3350.26,30152.32,18146.34,12005.98,39.82,0,,4,7
ORD14307,CUST1602,2024-11-13,November,Q4,Home & Kitchen,Appliances,Delhi,Organic Search,Debit Card,1,14244.86,0,0.0,14244.86,7070.62,7174.24,50.36,0,,5,4
ORD14308,CUST3198,2024-11-14,November,Q4,Beauty,Haircare,Chennai,Organic Search,Credit Card,1,1615.66,10,161.57,1454.09,999.91,454.19,31.24,0,,1,6
ORD14309,CUST2869,2024-11-14,November,Q4,Sports,Outdoor,Mumbai,Organic Search,COD,2,2639.74,20,1055.9,4223.58,2479.72,1743.86,41.29,0,,4,4
ORD14310,CUST3057,2024-11-14,November,Q4,Sports,Sportswear,Delhi,Organic Search,UPI,1,6458.53,0,0.0,6458.53,3590.55,2867.98,44.41,0,,5,5
ORD14311,CUST3099,2024-11-14,November,Q4,Fashion,Footwear,Delhi,Organic Search,COD,2,2011.5,10,402.3,3620.7,1896.71,1723.99,47.61,0,,4,5
ORD14312,CUST3707,2024-11-14,November,Q4,Toys,Dolls,Delhi,Paid Ads,UPI,1,2247.19,10,224.72,2022.47,1347.14,675.33,33.39,0,,4,1
ORD14313,CUST2046,2024-11-14,November,Q4,Electronics,Tablet,Chennai,Social Media,Credit Card,1,6898.23,10,689.82,6208.41,3151.13,3057.28,49.24,0,,4,6
ORD14314,CUST3207,2024-11-14,November,Q4,Books,Children,Delhi,Paid Ads,Debit Card,1,436.34,5,21.82,414.52,264.99,149.53,36.07,0,,4,10
